DATA,CADERNO,PAGINA,NOME,PUBLICACAO,TEXTO,LISTANEGRITO
01-02-2023,1,45,"SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS",2,"5º ADITIVO AO CONTRATO Nº062/2021 IG Nº1208511PROCESSO Nº10771603/2022O ESTADO DO CEARÁ, através da SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS - SPS, inscrita no CNPJ sob o nº 08.675.169/0001-53, com sede nesta Capital, à Rua Soriano Albuquerque, nº 230 – Joaquim Távora, CEP: 60.130-160, representada por seu Secretário Executivo de Planejamento e Gestão Interna, Sr. SANDRO CAMILO CARVALHO e a empresa ALVES FREITAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA., inscrita no CNPJ sob o nº 97.550.234/0001-44, estabelecida à Rua Tibúrcio Frota, nº 1320 – São João do Tauape – Fortaleza/CE - CEP: 60.130-301, doravante denominada CONTRATADA, neste ato representada pelo Sr. ALYSSON ALVES FREITAS, RESOLVEM firmar o presente Termo Aditivo ao Contrato acima referido, decorrente da Licitação Pública Nacional - LPN Nº 20210004/SPS/CCC, homologada pela Autoridade Competente, realizada nos termos do Contrato de Empréstimo nº 3408/OC-BR, firmado entre o Governo do Estado do Ceará e o Banco Intera-mericano de Desenvolvimento – BID, e do Processo Administrativo nº 10771603/2022. OBJETO: O presente Termo Aditivo visa a alteração no prazo de execução ao Contrato nº062/2021, o qual tem como objeto a execução da obra de construção do CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI, PADRÃO IV, NO MUNICÍPIO DE CRATO - SÃO BENTO. PRAZO DE VIGÊNCIA: O prazo de execução da obra será prorrogado por 180 (cento e oitenta) dias, com início no dia 11 de janeiro de 2023 e término no dia 10 de julho de 2023. RATIFICAÇÃO: Permanecem ratificadas e inalte-radas as demais cláusulas anteriormente pactuadas. FORO: Fortaleza/CE. DATA E ASSINANTES: Fortaleza, 10 de Janeiro de 2023; SANDRO CAMILO CARVALHO - SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS - SPS e ALYSSON ALVES FREITAS - ALVES FREITAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA. SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS, em Fortaleza/CE, 26 de janeiro de 2023.Grace Tahim de Sousa Brasil Othon SidouCOORDENADORA JURÍDICA","['5º ADITIVO AO CONTRATO Nº062/2021 IG Nº1208511PROCESSO Nº10771603/2022', 'ALVES FREITAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA', 'alteração no prazo de execução ao Contrato nº062/2021']"
01-02-2023,1,46,"SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS",3,"TERMO DE RECONHECIMENTO DE DÍVIDANº001/2023PROCESSO VIPROC Nº09103953/2022O ESTADO DO CEARÁ, por intermédio da SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS, inscrita no CNPJ sob o nº 08.675.169/0001-53, com sede nesta capital, na Rua Soriano Albuquerque, nº 230, bairro: Joaquim Távora, CEP: 60.130-160, Fortaleza/CE, reconhece expressamente que deve a servidora DIALEDA MARIA MAIA FERNANDES, matrícula nº 300604-1-5, o valor de R$ 2.575,02 (dois mil quinhentos e setenta e cinco reais e dois centavos), nos termos do processo supra e manifestações de sua Assessoria Jurídica. Compromete-se, portanto, a Secretaria da Proteção Social, Justiça, Cidadania, Mulheres e Direitos Humanos a pagar a dívida acima reconhecida, sob a dotação orçamentária: 47100001.08.122.211.20977.03.319011.10000.0, assim que se concluírem os procedimentos administrativos para a sua consecução. FUNDAMENTAÇÃO LEGAL: Art.37 da Lei Federal nº 4.320, de 17 de março de 1964; Arts. 112 e 113 da Lei Estadual nº 9.809, de 18 de dezembro de 1973; e Resolução COGERF nº 12/2021.Fortaleza, 30 de janeiro de 2023.Sandro Camilo CarvalhoORDENADOR DE DESPESA","['TERMO DE RECONHECIMENTO DE DÍVIDANº001/2023PROCESSO VIPROC Nº09103953/2022', 'reconhece expressamente que deve ', 'DIALEDA MARIA MAIA FERNANDES']"
01-02-2023,1,46,"SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS",4,"TERMO DE RECONHECIMENTO DE DÍVIDANº002/2023PROCESSO VIPROC Nº09020969/2022O ESTADO DO CEARÁ, por intermédio da SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS, inscrita no CNPJ sob o nº 08.675.169/0001-53, com sede nesta capital, na Rua Soriano Albuquerque, nº 230, bairro: Joaquim Távora, CEP: 60.130-160, Fortaleza/CE, reconhece expressamente que deve a servidora LUZIA VIEIRA DO NASCIMENTO, matrícula nº 401661-1-4, o valor de R$ 2.123,15 (dois mil cento e vinte e três reais e quinze centavos), nos termos do processo supra e manifestações de sua Assessoria Jurídica. Compromete-se, portanto, a Secretaria da Proteção Social, Justiça, Cidadania, Mulheres e Direitos Humanos a pagar a dívida acima reconhecida, sob a dotação orçamentária: 47100001.08.122.211.20977.03.319011.10000.0, assim que se concluírem os procedimentos administrativos para a sua consecução. FUNDAMENTAÇÃO LEGAL: Art.37 da Lei Federal nº 4.320, de 17 de março de 1964; Arts. 112 e 113 da Lei Estadual nº 9.809, de 18 de dezembro de 1973; e Resolução COGERF nº 12/2021.Fortaleza, 30 de janeiro de 2023.Sandro Camilo CarvalhoORDENADOR DE DESPESA","['TERMO DE RECONHECIMENTO DE DÍVIDANº002/2023PROCESSO VIPROC Nº09020969/2022', 'reconhece expressamente que deve', ' LUZIA VIEIRA DO NASCIMENTO']"
01-02-2023,1,46,"SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS",5,"TERMO DE RECONHECIMENTO DE DÍVIDANº003/2023PROCESSO VIPROC Nº4224818/2017O ESTADO DO CEARÁ, por intermédio da SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS, inscrita no CNPJ sob o nº 08.675.169/0001-53, com sede nesta capital, na Rua Soriano Albuquerque, nº 230, bairro: Joaquim Távora, CEP: 60.130-160, Forta-leza/CE, reconhece expressamente que deve o servidor JOSÉ MESSIAS DOS SANTOS, matrícula nº 401478-1-0, o valor de R$ 17.095,67 (dezessete mil noventa e cinco reais e sessenta e sete centavos), nos termos do processo supra e manifestações de sua Assessoria Jurídica. Compromete-se, portanto, a Secretaria da Proteção Social, Justiça, Cidadania, Mulheres e Direitos Humanos a pagar a dívida acima reconhecida, sob a dotação orçamentária: 47100001.08.122.211.20977.03.319011.10000.0, assim que se concluírem os procedimentos administrativos para a sua consecução. FUNDAMENTAÇÃO LEGAL: Art.37 da Lei Federal nº 4.320, de 17 de março de 1964; Arts. 112 e 113 da Lei Estadual nº 9.809, de 18 de dezembro de 1973; e Resolução COGERF nº 12/2021. Fortaleza, 30 de janeiro de 2023.Sandro Camilo CarvalhoORDENADOR DE DESPESA","['TERMO DE RECONHECIMENTO DE DÍVIDANº003/2023PROCESSO VIPROC Nº4224818/2017', 'reconhece expressamente que deve', 'JOSÉ MESSIAS DOS SANTOS']"
01-02-2023,1,46,COMPANHIA DA GESTÃO DE RECURSOS HÍDRICOS DO ESTADO DO CEARÁ,1,"EXTRATO DE ADITIVO AO CONTRATO Nº028/2018/COGERHI - ESPÉCIE: DÉCIMO NONO;  II - CONTRATANTE: COMPANHIA DE GESTÃO DOS RECURSOS HÍDRICOS – COGERH;  III - ENDEREÇO: RUA ADUALDO BATISTA, Nº 1550; BAIRRO: PARQUE IRACEMA; CEP.: 60.824-140; FORTALEZA-CE;  IV - CONTRATADA: SLS TERCEIRIZAÇÃO DE SERVIÇOS LTDA;  V - ENDEREÇO: RUA LUIZ GAMA, Nº 280; BAIRRO: LUCIANO CAVALCANTE; CEP.: 60.810-740; FORTALEZA-CE;  VI - FUNDAMENTAÇÃO LEGAL: Fundamenta-se este Termo Aditivo nas disposições da Lei nº 8.666/93, art. 65, inc. I, “b”, § 1º, nos termos das cláusulas e condições do Contrato nº 028/2018/COGERH, na Análise de Termo Aditivo Contratual (Supressão) expedida pela SEPLAG/CE, nas informações apresentadas pela Gerência de Recursos Humanos – GERHU, e tudo o que consta no Processo Administrativo protocolado sob o nº 12025313/2022, parte integrante deste Termo, independente de transcrição;  VII- FORO: Fortaleza/CE;  VIII - OBJETO: Constitui objeto deste Termo Aditivo a supressão de valor do Contrato nº028/2018/COGERH, no montante de R$ 190.413,18 (cento e noventa mil, quatrocentos e treze reais e dezoito centavos), que corresponde a um percentual de 2,48% (dois vírgula quarenta e oito por cento) do valor original atualizado do Contrato;  IX - VALOR GLOBAL: O valor mensal do Contrato passará de R$ 3.413.372,56 (três milhões, quatrocentos e treze mil, trezentos e setenta e dois reais e cinquenta e seis centavos) para R$ 3.211.534,58 (três milhões, duzentos e onze mil, quinhentos e trinta e quatro reais e cinquenta e oito centavos). O valor global do Contrato passará de R$ 42.307.062,01 (quarenta e dois milhões, trezentos e sete mil, sessenta e dois reais e um centavo) para R$ 41.494.632,44 (quarenta e um milhões, quatrocentos e noventa e quatro mil, seiscentos e trinta e dois reais quarenta e quatro centavos);  X - DA VIGÊNCIA: De 17/01/2023 a 08/05/2023, com efeitos retroativos a 02/01/2023;  XI - DA RATIFICAÇÃO: Ficam integralmente ratificadas as demais cláusulas e condições estabelecidas no Contrato nº 028/2018/COGERH, ora aditado;  XII - DATA: 17/01/2023;  XIII - SIGNATÁRIOS: João Lúcio Farias de Oliveira, Denilson Marcelino Fidelis / CONTRATANTE e Victor Simão Bedê / CONTRATADA.Francisco Assis Rabelo PereiraASSESSOR JURÍDICOPublique-se.","['EXTRATO DE ADITIVO AO CONTRATO Nº028/2018/COGERH', 'SLS TERCEIRIZAÇÃO DE SERVIÇOS LTDA', 'supressão de valor do Contrato nº028/2018/COGERH']"
01-02-2023,1,46,COMPANHIA DA GESTÃO DE RECURSOS HÍDRICOS DO ESTADO DO CEARÁ,2,"EXTRATO DE ADITIVO AO CONTRATO Nº003/2021/COGERHI - ESPÉCIE: TERCEIRO;  II - CONTRATANTE: COMPANHIA DE GESTÃO DOS RECURSOS HÍDRICOS – COGERH;  III - ENDEREÇO: RUA ADUALDO BATISTA, Nº 1550; BAIRRO: PARQUE IRACEMA; CEP.: 60.824-140; FORTALEZA-CE;  IV - CONTRATADA: SOLUÇÕES SERVIÇOS DE LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIO EIRELI ME;  V - ENDEREÇO: AVENIDA CRUZ CABUGÁ, Nº 706, PARTE 2; BAIRRO: SANTO AMARO; CEP.: 50.040-000; RECIFE-PE;  VI - FUNDAMENTAÇÃO LEGAL: Fundamenta-se este aditivo nas disposições da Lei nº 13.303/2016, art. 81, inciso II, § 1º e §7º c/c arts. 71 e 72, no Regulamento de Licitações e Contratos da Cogerh-2018, art. 61, inciso II, § 1º e § 7º c/c arts. 51 e 52, na Comunicação Interna nº 046/2022/GETIN oriundo da Gerência de Tecnologia da Informação – GETIN da COGERH, fls. 02, na soli-citação da contratada, fls. 03, na Folha de Informação e Despacho, fls. 68/69, bem como tudo que consta do Processo Administrativo protocolado sob o n° 11782188/2022/COGERH, parte integrante deste instrumento independentemente de transcrições;  VII- FORO: Fortaleza-CE;  VIII - OBJETO: O presente Termo Aditivo tem por objeto a prorrogação do prazo contratual, o reajuste de valor e a supressão de quantitativos de serviço ao contrato nº 003/2021, o qual possui como finalidade a prestação serviço de locação, de 07 (sete) impressoras e 33 (trinta e três) multifuncionais com tecnologia laser, incluindo fornecimento de insumos, manutenção preventiva e corretiva, com franquia de 118.000 (Cento e dezoito mil) cópias mensais, para instalação na Sede da COGERH, nas Gerências Regionais localizadas no Interior do Estado do Ceará (Crato, Crateús, Iguatu, Limoeiro, Quixeramobim, Sobral, Pentecoste) e nas Estações de Bombeamento do interior do Ceará (Morada Nova, Cristais e Jaguaribara);  IX - VALOR GLOBAL: R$ 189.025,12 (cento e oitenta nove mil, vinte e cinco reais e doze centavos);  X - DA VIGÊNCIA: De 11/01/2023, vencendo-se em 11/01/2024;  XI - DA RATIFICAÇÃO: Ficam integralmente ratificadas as demais cláusulas e condições estabelecidas no Contrato Nº 003/2021/COGERH, ora aditado;  XII - DATA: 11/01/2023;  XIII - SIGNATÁRIOS: João Lúcio Farias de Oliveira, Geórgia Felismino Apolinário Pereira / CONTRATANTE e Tiago Glasner de Maia Chagas / CONTRATADA.Francisco Assis Rabelo PereiraASSESSOR JURÍDICOPublique-se.","['EXTRATO DE ADITIVO AO CONTRATO Nº003/2021/COGERH', 'SOLUÇÕES SERVIÇOS DE LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIO EIRELI ME', 'prorrogação do prazo contratual']"
01-02-2023,1,46,SECRETARIA DA SAÚDE ,1,"EXTRATO DA ATA DE REGISTRO DE PREÇOS Nº2022/14941I – ÓRGÃO GESTOR: Secretaria da Saúde do Estado do Ceará. II – EMPRESA(AS) FORNECEDORA(AS): SKX BUSINESS REPRESENTACOES LTDA; ENFERMED COMERCIO DE MATERIAIS MEDICO-HOSPITALARES EIRELI. III – OBJETO: O REGISTRO DE PREÇO - ÓRTESE E PRÓTESE, cujas especificações e quantitativos encontram-se detalhados no Anexo I – Termo de Referência do edital do Pregão Eletrônico nº 20221330 que passa a fazer parte desta Ata, com as propostas de preços apresentadas pelos fornecedores classificados em primeiro lugar, conforme consta nos autos do Processo nº 04549082/2022. Subcláusula Única - Este instrumento não obriga a Administração a firmar contratações, exclusivamente por seu inter-médio, podendo realizar licitações específicas, obedecida a legislação pertinente, sem que, desse fato, caiba recurso ou indenização de qualquer espécie aos detentores do registro de preços, sendo-lhes assegurado a preferência, em igualdade de condições. IV – EMPRESA(AS) E ITEM(NS); SKX BUSINESS REPRESENTACOES LTDA: ITEM: 4; 1004783 - FIXADOR, EXTERNO LINEAR TIBIAL 250MM, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 20; VALOR UNITÁRIO: R$ 389,0000; ITEM: 5; 1004793 - FIXADOR, EXTERNO LINEAR TIBIAL 300MM, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 20; VALOR UNITÁRIO: R$ 389,0000; ITEM: 6; 1004808 - FIXADOR, EXTERNO LINEAR TIBIAL 350MM, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 20; VALOR UNITÁRIO: R$ 389,0000; ITEM: 13; 696842 - FIXADOR, EXTERNO, PARA PUNHO, EMBALAGEM 1.0 UNIDADE- obs; QUANT.: 15; VALOR UNITÁRIO: R$ 400,0000; ITEM: 16; 10104810 - FIXADOR, MINI, EXTERNO, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 20; VALOR UNITÁRIO: R$ 387,0000; ENFERMED COMERCIO DE MATERIAIS MEDICO-HOSPITALARES EIRELI: ITEM: 1; 1004753 - FIXADOR, EXTERNO LINEAR PARA FEMUR 250MM, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 15; VALOR UNITÁRIO: R$ 399,0000; ITEM: 2; 1004763 - FIXADOR, EXTERNO LINEAR PARA FEMUR 300MM, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 15; VALOR UNITÁRIO: R$ 399,0000; ITEM: 3; 1004773 - FIXADOR, EXTERNO LINEAR PARA FEMUR 350MM, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 15; VALOR UNITÁRIO: R$ 399,0000; ITEM: 7; 638569 - FIXADOR, EXTERNO, TIPO ILIZAROV, ADULTO, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 35; VALOR UNITÁRIO: R$ 1.358,0600; ITEM: 8; 638579 - FIXADOR, EXTERNO, TIPO ILIZAROV PEDIATRICO, UNIDADE 1.0 UNIDADE - obs; QUANT.: 30; VALOR UNITÁRIO: R$ 1.358,0600; ITEM: 9; 1004713 - FIXADOR, EXTERNO COM SISTEMA DE ALONGAMENTO MONOFOCAL, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 15; VALOR UNITÁRIO: R$ 1.053,0000; ITEM: 10; 1004723 - FIXADOR, EXTERNO COM SISTEMA CORRECAO ANGULAR E/OU ROTACIONAL, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 15; VALOR UNITÁRIO: R$ 1.350,0000; ITEM: 11; 1004733 - FIXADOR, EXTERNO CIRCULAR OU SEMICIRCULAR, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 20; VALOR UNITÁRIO: R$ 1.162,0000; ITEM: 12; 1004743 - FIXADOR, EXTERNO HIBRIDO, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 10; VALOR UNITÁRIO: R$ 912,0000; ITEM: 14; 1004818 - FIXADOR, EXTERNO TIPO PLATAFORMA, SISTEMA DE ALONGAMENTO/TRANSPLANTE OSSEO, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 10; VALOR UNITÁRIO: R$ 1.054,0000; ITEM: 15; 1004828 - FIXADOR, PELVICO TUBO A TUBO, (4 BARRAS, 6 PINOS, 3 CONECTORES BARRAS E 6 CONECTORES PINOS), EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 20; VALOR UNITÁRIO: R$ 810,0000; ITEM: 17; 10104910 - PINO, SHANTZ, (USO EM SEPARADO DOS FIXADORES), EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 310; VALOR UNITÁRIO: R$ 28,4500; ITEM: 18; 638589 - FIXADOR, ALONGADOR DE WAGNER, PEDIATRICO, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 20; VALOR UNITÁRIO: R$ 1.181,9500; ITEM: 19; 638599 - FIXADOR, ALONGADOR DE WAGNER, ADULTO, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 70; VALOR UNITÁRIO: R$ 1.181,9500; V – MODALIDADE: PREGÃO ELETRÔNICO Nº 20221330; VI – VALIDADE DA ATA: 12 (doze) meses, contados a partir da data da sua publicação; VII – DATA DA ASSINATURA: 27/01/2023; VIII – ÓRGÃO GERENCIADOR DA ATA DE REGISTRO: Secretaria da Saúde do Estado do Ceará/SESA.Cláudia Maria de Souza LimaGESTORA DE ATAS DE REGISTRO DE PREÇO, SUBSTITUTA COSUP-SEAFI","['EXTRATO DA ATA DE REGISTRO DE PREÇOS Nº2022/14941', 'EMPRESA(AS)', 'REGISTRO DE PREÇO - ÓRTESE E PRÓTESE']"
01-02-2023,1,47,SECRETARIA DA SAÚDE ,2,"EXTRATO DA ATA DE REGISTRO DE PREÇOS Nº2022/16711I – ÓRGÃO GESTOR: Secretaria da Saúde do Estado do Ceará. II – EMPRESA(AS) FORNECEDORA(AS): COMERCIAL RIOS PRODUTOS DE LIMPEZA, DESCARTAVEIS E PAPELARIA LTDA; PROHOSPITAL COMERCIO HOLANDA LTDA. III – OBJETO: O REGISTRO DE PREÇO - MATERIAL MÉDICO HOSPITALAR., cujas especificações e quantitativos encontram-se detalhados no Anexo I – Termo de Referência do edital do Pregão Eletrônico nº 20221708 que passa a fazer parte desta Ata, com as propostas de preços apresentadas pelos fornecedores classificados em primeiro lugar, conforme consta nos autos do Processo nº 04682254/2022. Subcláusula Única - Este instrumento não obriga a Administração a firmar contratações, exclusivamente por seu intermédio, podendo realizar licitações específicas, obedecida a legislação pertinente, sem que, desse fato, caiba recurso ou inde-nização de qualquer espécie aos detentores do registro de preços, sendo-lhes assegurado a preferência, em igualdade de condições. IV – EMPRESA(AS) E ITEM(NS); COMERCIAL RIOS PRODUTOS DE LIMPEZA, DESCARTAVEIS E PAPELARIA LTDA: ITEM: 5; 1159320 - SABONETE, NAO IRRITANTE AOS OLHOS, RICO EM HIDRATANTE, SEM FIXADOR, SEM CORANTE, RECEM NASCIDO, LIQUIDO, BAIXA FORMACAO DE ESPUMA, PH ENTRE 5,5 E 6,8, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 2.754; VALOR UNITÁRIO: R$ 9,7100; PROHOSPITAL COMERCIO HOLANDA LTDA: ITEM: 1; 1498342 - LENCO, PARA LIMPEZA DE REGIAO PERIESTOMA, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 31.340; VALOR UNITÁRIO: R$ 4,9800; V – MODALIDADE: PREGÃO ELETRÔNICO Nº 20221708; VI – VALIDADE DA ATA: 12 (doze) meses, contados a partir da data da sua publicação; VII – DATA DA ASSINATURA: 27/01/2023; VIII – ÓRGÃO GERENCIADOR DA ATA DE REGISTRO: Secretaria da Saúde do Estado do Ceará/SESA.Cláudia Maria de Souza LimaGESTORA DE ATAS DE REGISTRO DE PREÇO, SUBSTITUTA COSUP-SEAFI","['EXTRATO DA ATA DE REGISTRO DE PREÇOS Nº2022/16711', 'EMPRESA(AS)', ' REGISTRO DE PREÇO - MATERIAL MÉDICO HOSPITALAR']"
01-02-2023,1,47,SECRETARIA DA SAÚDE ,3,"EXTRATO DA ATA DE REGISTRO DE PREÇOS Nº2022/19250I – ÓRGÃO GESTOR: Secretaria da Saúde do Estado do Ceará. II – EMPRESA(AS) FORNECEDORA(AS): E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA; SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI. III – OBJETO: O REGISTRO DE PREÇO PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MATERIAL ODON-TOLÓGICO, cujas especificações e quantitativos encontram-se detalhados no Anexo I – Termo de Referência do edital do Pregão Eletrônico nº 20221798 que passa a fazer parte desta Ata, com as propostas de preços apresentadas pelos fornecedores classificados em primeiro lugar, conforme consta nos autos do Processo nº 06440541/2022. Subcláusula Única - Este instrumento não obriga a Administração a firmar contratações, exclusivamente por seu intermédio, podendo realizar licitações específicas, obedecida a legislação pertinente, sem que, desse fato, caiba recurso ou indenização de qualquer espécie aos deten-tores do registro de preços, sendo-lhes assegurado a preferência, em igualdade de condições. IV – EMPRESA(AS) E ITEM(NS); E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA : ITEM: 12; 829444 - BROCA, CARBIDE ENDO Z, 25MM, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 1.400; VALOR UNITÁRIO: R$ 11,0000; ITEM: 13; 829454 - BROCA, CARBIDE ENDO Z, 28MM, EMBALAGEM 1.0 UNIDADE - obs; QUANT.: 1.400,00; VALOR UNITÁRIO: R$ 11,0000; SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI: ITEM: 1; 403120 - BROCA, PONTA DIAMANTADA PARA ALTA ROTACAO FG, Nº 1016, ESFERICA 1ª SERIE, UNIDADE 1.0 UNIDADE - obs; QUANT.: 3.560; VALOR UNITÁRIO: R$ 2,4300; ITEM: 5; 403112 - BROCA, PONTA DIAMANTADA PARA ALTA ROTACAO FG, Nº 1015, ESFERICA 1ª SERIE, UNIDADE 1.0 UNIDADE - obs; QUANT.: 4.160; VALOR UNITÁRIO: R$ 2,4500; ITEM: 8; 403105 - BROCA, PONTA DIAMANTADA PARA ALTA ROTACAO FG, Nº 1014 HL, ESFERICA 1ª SERIE, UNIDADE 1.0 UNIDADE - obs; QUANT.: 4.160; VALOR UNITÁRIO: R$ 2,4300; ITEM: 10; 403088 - BROCA, PONTA DIAMANTADA PARA ALTA ROTACAO FG, Nº 1013, ESFERICA 1ª SERIE, UNIDADE 1.0 UNIDADE - obs; QUANT.: 3.560; VALOR UNITÁRIO: R$ 2,4500; V – MODALIDADE: PREGÃO ELETRÔNICO Nº 20221798; VI – VALIDADE DA ATA: 12 (doze) meses, contados a partir da data da sua publicação; VII – DATA DA ASSINATURA: 26/01/2023; VIII – ÓRGÃO GERENCIADOR DA ATA DE REGISTRO: Secretaria da Saúde do Estado do Ceará/SESA.Cláudia Maria de Souza LimaGESTORA DE ATAS DE REGISTRO DE PREÇO, SUBSTITUTA COSUP-SEAFI","['EXTRATO DA ATA DE REGISTRO DE PREÇOS Nº2022/19250', 'EMPRESA(AS)', ' REGISTRO DE PREÇO PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MATERIAL ODON-TOLÓGICO']"
01-02-2023,1,47,SECRETARIA DA SAÚDE ,4,"EXTRATO CONTRATO DE RATEIO Nº01/2023POLI.R/CAMOCIMCONTRATANTE: MUNICÍPIO DE GRANJA; CONTRATADO: CONSÓRCIO PÚBLICO DE SAÚDE DA MICRORREGIÃO DE CAMOCIM – CPSMCAM; OBJETO: a definição das regras e critérios de participação do CONTRATANTE junto ao CONTRATADO, nos repasses de obrigações financeiras rateadas, assegurando concorrer com as despesas de todas as atividades a serem desenvolvidas pela entidade de acordo com o definido no Contrato de Programa, inclusive a transferência do Contratante ao Contratado da gestão da Policlínica Coronel Libório Gomes da Silva, localizada no município de Camocim, Unidade integrante da Secretaria da Saúde do Estado do Ceará, destinada ao desenvolvimento do Programa de Expansão e Melhoria da Assistência Especializada à Saúde do Estado do Ceará, na Microrregião de Saúde de Camocim, bem como a manutenção das demais atividades de funcionamento do Consórcio Público, nos termos do Estatuto do Consórcio Público de Saúde da Microrregião de Camocim – CPSMCAM; FUNDAMENTAÇÃO LEGAL: art. 8º da Lei Federal nº 11.107/05, de 6 de abril de 2005, e art. 13 e ss. do Decreto Federal nº 6.017/07, de 17 de janeiro de 2007; na Lei Municipal nº 889/10 de 07/05/2010, ratificadora do Protocolo de Intenções do Consórcio Público; no Estatuto do CONSÓRCIO PÚBLICO DE SAÚDE DA MICRORREGIÃO DE CAMOCIM - CPSMCAM, bem como nos demais normativos pertinentes à matéria; FORO: Comarca de Granja; VIGÊNCIA: inicia na data de sua assinatura, com término em 31 de dezembro de 2023; VALOR: R$ 1.363.187,77 (um milhão, trezentos e sessenta e três mil, cento e oitenta e sete reais e setenta e sete centavos), obrigando-se a repassar em 12 (doze) parcelas mensais iguais de R$ 60.262,78 (sessenta mil, duzentos e sessenta e dois reais e setenta e oito centavos); DATA DA ASSINATURA: 23/12/2022; SIGNATÁRIOS: JULIANA FROTA LOPES DE ALDIGUERI ARRUDA e SEBASTIÃO SOTERO VERAS.Adriano Cândido de CastroSUPERINTENDENTE JURÍDICO","['EXTRATO CONTRATO DE RATEIO Nº01/2023POLI.R/CAMOCIM', 'CONSÓRCIO PÚBLICO DE SAÚDE DA MICRORREGIÃO DE CAMOCIM – CPSMCAM', 'definição das regras e critérios de participação']"
